timestamp,lat,lon,head,velocity,,,,,,,
1443714613,30.60469333,123.4964433,0,0.7,,,,,,,
1443714793,30.60477667,123.4964967,350,0.9,,,,,,,
1443714973,30.60477667,123.4964433,350,1.9,,,,,,,
1443715156,30.60474833,123.4965283,0,0.7,,,,,,,
1443715336,30.60477667,123.4965817,0,0,,,,,,,
1443715516,30.60488833,123.4965283,136,2.1,,,,,,,
1443715696,30.60491667,123.496665,0,0.5,,,,,,,
1443715876,30.60488833,123.4965817,0,0.7,,,,,,,
1443716062,30.60488833,123.496635,0,0,,,,,,,
1443716242,30.60491667,123.496695,0,0.5,,,,,,,
1443716422,30.60491667,123.4967183,188,1.1,,,,,,,
1443716602,30.60486,123.496695,340,2.3,,,,,,,
1443716782,30.60494333,123.4967483,200,0.9,,,,,,,
1443716965,30.60497167,123.4968333,0,0.1,,,,,,,
1443717145,30.60502667,123.4968333,162,1.3,,,,,,,
1443717325,30.60497167,123.49697,0,0,,,,,,,
1443717505,30.60497167,123.497,0,0.5,,,,,,,
1443717685,30.60491667,123.497,0,0,,,,,,,
1443717870,30.60486,123.497055,28,1.3,,,,,,,
1443718050,30.60486,123.497055,0,0.3,,,,,,,
1443718230,30.60491667,123.497085,334,0.9,,,,,,,
1443718410,30.60497167,123.4972533,0,0,,,,,,,
1443718590,30.60502667,123.4972217,0,0.5,,,,,,,
1443718775,30.60513833,123.49739,0,0.5,,,,,,,
1443718955,30.60519333,123.4976117,346,1.5,,,,,,,
1443719135,30.60530333,123.4977783,0,0.3,,,,,,,
1443719315,30.60538833,123.4980233,338,1.7,,,,,,,
1443719495,30.60544333,123.4980533,0,0,,,,,,,
1443719680,30.60544333,123.4981383,0,0.1,,,,,,,
1443719860,30.60549833,123.498275,0,0.1,,,,,,,
1443720040,30.60544333,123.4982517,344,3.1,,,,,,,
1443720220,30.60541667,123.498275,0,0.1,,,,,,,
1443720400,30.60536167,123.4984117,328,0.9,,,,,,,
1443720585,30.60527667,123.49839,0,0.1,,,,,,,
1443720765,30.60519333,123.4984967,0,0.1,,,,,,,
1443720945,30.60516667,123.4984733,0,0,,,,,,,
1443721125,30.60499833,123.4985567,0,0.3,,,,,,,
1443721305,30.60486,123.498725,206,0.9,,,,,,,
1443721490,30.60469333,123.4990833,0,0.7,,,,,,,
1443721670,30.604415,123.499305,18,1.1,,,,,,,
1443721850,30.60411,123.4994733,146,1.3,,,,,,,
1443722030,30.60388833,123.4997467,4,1.7,,,,,,,
1443722210,30.60361,123.4998617,42,1.9,,,,,,,
1443722394,30.60336,123.5001367,0,0.1,,,,,,,
1443722574,30.603055,123.500305,32,1.1,,,,,,,
1443722754,30.60269333,123.5004183,0,0,,,,,,,
1443722934,30.60236167,123.5007467,190,1.7,,,,,,,
1443723114,30.60199833,123.5010283,82,2.1,,,,,,,
1443723298,30.60161,123.5012733,0,0.3,,,,,,,
1443723478,30.60124833,123.501525,0,0.1,,,,,,,
1443723658,30.600915,123.5013033,264,1.7,,,,,,,
1443723838,30.600555,123.5010283,184,2.1,,,,,,,
1443724018,30.60011,123.5005033,0,0.5,,,,,,,
1443724203,30.59997167,123.5005033,0,0.7,,,,,,,
1443724383,30.59988833,123.5002517,190,2.3,,,,,,,
1443724563,30.59986,123.5000833,0,0.1,,,,,,,
1443724743,30.59983167,123.499945,0,0.1,,,,,,,
1443724923,30.599805,123.4998083,0,0.5,,,,,,,
1443725109,30.599805,123.49961,0,0.1,,,,,,,
1443725289,30.59977667,123.49958,288,0.9,,,,,,,
1443725469,30.59977667,123.49942,322,2.3,,,,,,,
1443725649,30.59977667,123.4993883,288,1.7,,,,,,,
1443725829,30.59977667,123.4993583,334,1.3,,,,,,,
1443726013,30.59977667,123.4993583,266,1.7,,,,,,,
1443726193,30.599805,123.499305,0,0.1,,,,,,,
1443726373,30.59977667,123.4993583,218,1.3,,,,,,,
1443726553,30.59977667,123.499335,0,0,,,,,,,
1443726733,30.59977667,123.499305,186,1.5,,,,,,,
1443726915,30.59977667,123.4993583,202,1.3,,,,,,,
1443727095,30.59975,123.4994417,0,0.1,,,,,,,
1443727275,30.59975,123.49961,0,0.5,,,,,,,
1443727455,30.59975,123.4996933,0,0,,,,,,,
1443727635,30.59977667,123.4997783,0,0.1,,,,,,,
1443727819,30.59977667,123.4997783,0,0.1,,,,,,,
1443727999,30.59977667,123.4998317,56,1.3,,,,,,,
1443728179,30.59975,123.4996933,0,0,,,,,,,
1443728359,30.59975,123.49964,330,0.9,,,,,,,
1443728539,30.59975,123.49961,314,0.9,,,,,,,
1443728722,30.59977667,123.499725,0,0.1,,,,,,,
1443728902,30.59977667,123.4998317,254,1.5,,,,,,,
1443729082,30.59977667,123.4998317,260,1.5,,,,,,,
1443729262,30.59977667,123.4998317,158,1.1,,,,,,,
1443729442,30.59977667,123.4998317,0,0,,,,,,,
1443729626,30.59975,123.4998617,0,0.7,,,,,,,
1443729806,30.59975,123.4997783,0,0.1,,,,,,,
1443729986,30.59975,123.4998083,84,2.1,,,,,,,
1443730166,30.59975,123.4997467,296,1.5,,,,,,,
1443730346,30.59977667,123.4998617,80,1.1,,,,,,,
1443730531,30.59975,123.499945,42,0.9,,,,,,,
1443730711,30.59975,123.499915,96,2.3,,,,,,,
1443730891,30.59975,123.499915,70,0.9,,,,,,,
1443731071,30.59975,123.499725,350,0.9,,,,,,,
1443731251,30.59975,123.49964,0,0,,,,,,,
1443731436,30.59975,123.499725,0,0,,,,,,,
1443731616,30.60019333,123.49964,136,2.1,,,,,,,
1443731796,30.60086,123.4998317,50,1.5,,,,,,,
1443731976,30.60138833,123.50003,0,0.5,,,,,,,
1443732156,30.60155333,123.5,0,0.5,,,,,,,
1443732341,30.60241667,123.49961,4,1.3,,,,,,,
1443732521,30.60283167,123.499305,60,1.3,,,,,,,
1443732701,30.60272167,123.4995567,182,2.1,,,,,,,
1443732881,30.60144333,123.49964,208,3.4,,,,,,,
1443733061,30.60008167,123.499945,0,0.5,,,,,,,
1443733246,30.59902667,123.5011967,0,0.5,,,,,,,
1443733426,30.6005,123.49919,10,3.6,,,,,,,
1443733606,30.59758333,123.5017467,156,2.9,,,,,,,
1443733786,30.59527667,123.5030817,166,4.6,,,,,,,
1443733966,30.5925,123.50569,160,3.6,,,,,,,
1443734152,30.59022,123.507445,138,2.5,,,,,,,
1443734332,30.58794333,123.509085,158,3.1,,,,,,,
1443734512,30.58575,123.5108333,160,5.4,,,,,,,
1443734692,30.58344333,123.51239,168,4.4,,,,,,,
1443734872,30.58122167,123.5140533,172,2.3,,,,,,,
1443735057,30.57902667,123.5157233,154,4.2,,,,,,,
1443735237,30.576805,123.5173033,154,3.6,,,,,,,
1443735417,30.57452667,123.51889,178,3.4,,,,,,,
1443735597,30.57222167,123.5203617,128,3.1,,,,,,,
1443735777,30.56986,123.52175,144,1.7,,,,,,,
1443735962,30.567555,123.5233067,156,2.9,,,,,,,
1443736142,30.56522167,123.524695,144,3.4,,,,,,,
1443736322,30.562915,123.5262217,158,3.8,,,,,,,
1443736502,30.56058167,123.5276633,148,3.4,,,,,,,
1443736682,30.558305,123.5291667,158,2.9,,,,,,,
1443736867,30.55594333,123.5305017,132,2.9,,,,,,,
1443737047,30.55361167,123.53186,154,3.4,,,,,,,
1443737227,30.551195,123.5330567,126,2.9,,,,,,,
1443737407,30.54874833,123.53411,178,3.4,,,,,,,
1443737587,30.54624833,123.53511,192,4.4,,,,,,,
1443737770,30.54369333,123.5359417,164,2.7,,,,,,,
1443737950,30.54108167,123.5366967,152,3.1,,,,,,,
1443738130,30.53849833,123.537475,140,2.5,,,,,,,
1443738310,30.53594333,123.5382217,140,3.8,,,,,,,
1443738490,30.53336,123.5389167,126,2.3,,,,,,,
1443738675,30.53075,123.5394967,164,3.4,,,,,,,
1443738855,30.52813833,123.5401067,168,3.8,,,,,,,
1443739035,30.52552667,123.54061,162,3.3,,,,,,,
1443739215,30.52288667,123.5409683,170,2.3,,,,,,,
1443739395,30.52027667,123.5413583,130,3.4,,,,,,,
1443739580,30.51769333,123.5416933,146,3.6,,,,,,,
1443739760,30.51508167,123.5419983,190,3.6,,,,,,,
1443739940,30.51252667,123.5425033,146,2.9,,,,,,,
1443740120,30.50994333,123.5428917,194,3.1,,,,,,,
1443740300,30.50736,123.5429983,168,2.7,,,,,,,
1443740485,30.50474833,123.542945,178,3.3,,,,,,,
1443740665,30.50211,123.5428083,148,2.5,,,,,,,
1443740845,30.4995,123.5425567,190,4,,,,,,,
1443741025,30.49688833,123.5421667,156,2.9,,,,,,,
1443741205,30.495415,123.5416633,254,2.5,,,,,,,
1443741390,30.49538667,123.5413583,0,0.7,,,,,,,
1443741570,30.49399833,123.540885,170,2.3,,,,,,,
1443741750,30.492305,123.5401067,142,1.9,,,,,,,
1443741930,30.48983333,123.5394433,178,2.3,,,,,,,
1443742110,30.48841667,123.5376117,282,6.2,,,,,,,
1443743324,30.49055333,123.5319433,194,3.6,,,,,,,
1443743504,30.48791667,123.531135,204,2.7,,,,,,,
1443743684,30.485305,123.5303033,168,3.6,,,,,,,
1443743864,30.48274833,123.5293567,170,3.1,,,,,,,
1443744044,30.48022167,123.528305,216,3.4,,,,,,,
1443744226,30.47769333,123.5273883,208,3.4,,,,,,,
1443744406,30.47519333,123.52639,194,3.3,,,,,,,
1443744586,30.47274833,123.5253067,216,2.9,,,,,,,
1443744766,30.47036167,123.5242767,190,2.9,,,,,,,
1443744946,30.468,123.5231933,184,2.7,,,,,,,
1443745011,30.46563833,123.52214,192,3.1,,,,,,,
1443745191,30.46333167,123.5210567,210,3.3,,,,,,,
1443745371,30.46102667,123.52011,200,2.9,,,,,,,
1443745551,30.458805,123.5189733,174,3.6,,,,,,,
1443745731,30.45658167,123.5178067,202,3.6,,,,,,,
1443745914,30.45438833,123.5166917,188,2.9,,,,,,,
1443746094,30.45224833,123.5154183,222,2.5,,,,,,,
1443746274,30.45016667,123.5140833,218,2.9,,,,,,,
1443746454,30.44797,123.5127783,216,2.7,,,,,,,
1443746634,30.44566667,123.5117483,186,2.1,,,,,,,
1443746817,30.44338667,123.5108867,192,2.3,,,,,,,
1443746997,30.44113833,123.5101917,182,2.3,,,,,,,
1443747177,30.43891667,123.5095517,192,1.9,,,,,,,
1443747357,30.43672167,123.509025,200,3.1,,,,,,,
1443747537,30.434555,123.5084683,202,4,,,,,,,
1443747841,30.43241667,123.5080783,198,3.4,,,,,,,
1443748021,30.43025,123.5078033,186,3.4,,,,,,,
1443748201,30.42799833,123.507445,184,1.3,,,,,,,
1443748381,30.42577667,123.5070267,174,2.1,,,,,,,
1443748561,30.423555,123.5062783,190,2.9,,,,,,,
1443748628,30.42133167,123.50547,222,2.7,,,,,,,
1443748808,30.419165,123.504585,218,3.8,,,,,,,
1443748988,30.41702833,123.503585,178,3.1,,,,,,,
1443749168,30.41488833,123.502745,216,3.3,,,,,,,
1443749348,30.41275,123.5020817,192,2.9,,,,,,,
1443749533,30.41069333,123.5006933,212,3.3,,,,,,,
1443749713,30.408695,123.49919,196,3.1,,,,,,,
1443749893,30.40697167,123.4979467,0,0,,,,,,,
1443750073,30.40777667,123.4973283,324,1.1,,,,,,,
1443750253,30.40838667,123.496665,268,2.9,,,,,,,
1443750438,30.40797167,123.495025,254,1.1,,,,,,,
1443750618,30.40727667,123.4934683,278,3.1,,,,,,,
1443750798,30.40730333,123.4920567,294,1.7,,,,,,,
1443750978,30.40794333,123.4943917,56,7.5,,,,,,,
1443751158,30.411555,123.4999683,30,7.9,,,,,,,
1443751343,30.41619333,123.5043633,28,7.7,,,,,,,
1443751523,30.42088833,123.50878,42,7.3,,,,,,,
1443751703,30.42527667,123.5133883,18,5.8,,,,,,,
1443751883,30.430165,123.5175017,46,7.9,,,,,,,
1443752063,30.43513833,123.5220867,16,7.1,,,,,,,
1443752248,30.44113833,123.52539,14,7.5,,,,,,,
1443752428,30.44633167,123.52983,38,7.5,,,,,,,
1443752608,30.45158333,123.5345,38,7.9,,,,,,,
1443752788,30.45683167,123.5393283,46,7.7,,,,,,,
1443752968,30.46236,123.5435867,32,7.5,,,,,,,
1443754162,30.49258333,123.5729433,32,8.7,,,,,,,
1443754342,30.49833167,123.5775817,24,9.3,,,,,,,
1443754522,30.50327667,123.5828617,50,7.7,,,,,,,
1443754702,30.50852667,123.5880267,38,8.3,,,,,,,
1443754882,30.51344333,123.593665,44,8.1,,,,,,,
1443754963,30.51877667,123.5984717,36,8.1,,,,,,,
1443755143,30.52419333,123.60369,32,8.3,,,,,,,
1443755323,30.529805,123.60839,32,9.5,,,,,,,
1443755503,30.53461,123.6140817,46,8.1,,,,,,,
1443755683,30.54011,123.6190567,58,7.9,,,,,,,
1443755874,30.54538833,123.624335,34,6.4,,,,,,,
1443756054,30.55266667,123.6258083,4,9.1,,,,,,,
1443756234,30.557945,123.6260833,2,3.1,,,,,,,
1443756414,30.56138667,123.6258083,0,6.2,,,,,,,
1443756594,30.56475,123.6254417,16,2.9,,,,,,,
1443756896,30.56744333,123.6248617,354,2.5,,,,,,,
1443757076,30.57013833,123.62419,350,2.9,,,,,,,
1443757256,30.57286,123.6236417,328,2.9,,,,,,,
1443757436,30.57558167,123.623,352,3.6,,,,,,,
1443757616,30.57825,123.62239,4,2.3,,,,,,,
1443757799,30.58091667,123.621695,2,2.7,,,,,,,
1443757979,30.58363833,123.621055,338,3.8,,,,,,,
1443758159,30.58636,123.6204983,358,2.5,,,,,,,
1443758339,30.58908167,123.6202467,334,3.8,,,,,,,
1443758519,30.59177667,123.6199717,2,3.4,,,,,,,
1443758704,30.59449833,123.61975,358,2.7,,,,,,,
1443758884,30.59719333,123.6195517,344,3.4,,,,,,,
1443759064,30.599915,123.61933,334,3.6,,,,,,,
1443759244,30.602555,123.6190017,8,2.9,,,,,,,
1443759424,30.60530333,123.6188033,344,3.4,,,,,,,
1443759596,30.60797167,123.618445,4,2.9,,,,,,,
1443759776,30.61061,123.61814,358,3.1,,,,,,,
1443759956,30.61333167,123.6178583,332,3.4,,,,,,,
1443760136,30.61591667,123.6173617,348,3.1,,,,,,,
1443760316,30.61861,123.61708,4,4.2,,,,,,,
1443760424,30.62125,123.616835,12,2.3,,,,,,,
1443760604,30.623915,123.6165833,342,2.7,,,,,,,
1443760784,30.62638833,123.616385,0,0.5,,,,,,,
1443760964,30.62916667,123.6164167,358,2.5,,,,,,,
1443761144,30.631805,123.6164167,348,3.6,,,,,,,
1443761340,30.634415,123.616385,14,3.3,,,,,,,
1443761520,30.63699833,123.6162183,342,2.5,,,,,,,
1443761700,30.63955333,123.616195,358,2.5,,,,,,,
1443761880,30.64211,123.6161417,20,3.6,,,,,,,
1443762060,30.64463667,123.6162783,16,2.9,,,,,,,
1443762200,30.64724833,123.6162483,0,3.6,,,,,,,
1443762380,30.64986,123.6162183,336,2.9,,,,,,,
1443762560,30.652415,123.6161117,358,3.1,,,,,,,
1443762740,30.65502667,123.6159733,2,3.6,,,,,,,
1443762920,30.65761167,123.6158583,334,2.9,,,,,,,
1443763137,30.66019333,123.61589,26,3.1,,,,,,,
1443763317,30.66277667,123.6159733,12,3.3,,,,,,,
1443763497,30.665305,123.6162783,28,3.8,,,,,,,
1443763677,30.66783167,123.61669,10,3.8,,,,,,,
1443763857,30.67036,123.6170567,358,3.4,,,,,,,
1443764131,30.67097167,123.6169733,0,0.3,,,,,,,
1443764311,30.670305,123.6169733,0,0,,,,,,,
1443764491,30.67172167,123.616775,326,1.7,,,,,,,
1443764671,30.673305,123.616805,358,3.1,,,,,,,
1443764851,30.67591667,123.6164467,336,2.9,,,,,,,
1443764915,30.67708333,123.6169433,0,0,,,,,,,
1443765095,30.67827667,123.6156383,346,7.5,,,,,,,
1443765275,30.683555,123.61708,16,5.2,,,,,,,
1443765455,30.68697,123.6175,2,6,,,,,,,
1443765635,30.690055,123.6180267,14,1.9,,,,,,,
1443765820,30.69252667,123.618415,8,3.1,,,,,,,
1443766000,30.695055,123.61875,338,3.1,,,,,,,
1443766180,30.69761,123.6190017,0,2.9,,,,,,,
1443766360,30.70011,123.6193083,32,2.3,,,,,,,
1443766540,30.70261167,123.61972,340,3.4,,,,,,,
1443766724,30.70508333,123.6201083,8,2.3,,,,,,,
1443766904,30.707555,123.6205283,14,2.9,,,,,,,
1443767084,30.71002667,123.6209717,14,2.1,,,,,,,
1443767264,30.71244333,123.6214433,352,2.5,,,,,,,
1443767444,30.71486,123.6219167,356,2.7,,,,,,,
1443767629,30.71727667,123.6222533,30,3.1,,,,,,,
1443767809,30.71963833,123.622695,8,2.7,,,,,,,
1443767989,30.72197,123.6231917,20,3.6,,,,,,,
1443768169,30.72422167,123.623725,346,2.7,,,,,,,
1443768349,30.72649833,123.624335,342,3.1,,,,,,,
1443768534,30.72875,123.6250833,2,3.8,,,,,,,
1443768714,30.731,123.6259683,32,2.7,,,,,,,
1443768894,30.73313833,123.627135,24,3.3,,,,,,,
1443769074,30.735165,123.6285017,34,2.5,,,,,,,
1443769254,30.73727667,123.629805,10,3.3,,,,,,,
1443769563,30.739305,123.6312483,28,3.1,,,,,,,
1443769743,30.741305,123.6328567,42,1.9,,,,,,,
1443769923,30.74322,123.6345517,46,2.3,,,,,,,
1443770103,30.745055,123.6363283,38,3.1,,,,,,,
1443770283,30.746915,123.6380833,32,3.3,,,,,,,
1443770363,30.74872167,123.6398917,48,3.3,,,,,,,
1443770543,30.75047167,123.64183,64,3.4,,,,,,,
1443770723,30.752195,123.643805,52,3.3,,,,,,,
1443770903,30.75388833,123.6457733,64,2.7,,,,,,,
1443771083,30.7555,123.6478333,54,2.9,,,,,,,
1443771249,30.75713833,123.6499467,34,3.6,,,,,,,
1443771429,30.75863833,123.65219,28,3.1,,,,,,,
1443771609,30.76008333,123.6544717,56,2.3,,,,,,,
1443771789,30.76136,123.6569733,38,2.5,,,,,,,
1443771969,30.76247167,123.6595533,28,3.1,,,,,,,
1443772156,30.76338833,123.6622467,82,2.7,,,,,,,
1443772336,30.76419333,123.665,66,3.1,,,,,,,
1443772516,30.76488833,123.6678083,112,3.4,,,,,,,
1443772696,30.76538833,123.6706917,70,3.3,,,,,,,
1443772876,30.76566667,123.6736367,64,3.4,,,,,,,
1443773060,30.76588667,123.6766117,74,3.1,,,,,,,
1443773240,30.76588667,123.6765817,212,0.9,,,,,,,
1443773420,30.76561,123.6761383,112,0.9,,,,,,,
1443773600,30.76566667,123.6777183,0,0.1,,,,,,,
1443773780,30.76558167,123.680305,112,2.7,,,,,,,
1443773964,30.76513833,123.681915,120,1.5,,,,,,,
1443774144,30.763805,123.6849133,144,5,,,,,,,
1443774324,30.76063833,123.687225,134,2.9,,,,,,,
1443774504,30.75744333,123.68936,152,4.6,,,,,,,
1443774684,30.75522167,123.6911083,164,2.7,,,,,,,
1443774869,30.75313833,123.6931067,140,3.6,,,,,,,
1443775049,30.75113833,123.69525,130,3.4,,,,,,,
1443775229,30.749195,123.6975017,148,2.9,,,,,,,
1443775409,30.74722167,123.6996383,164,3.1,,,,,,,
1443775589,30.74527667,123.7018583,162,2.9,,,,,,,
1443775774,30.74333333,123.7041083,136,2.7,,,,,,,
1443775954,30.74136,123.706305,144,3.3,,,,,,,
1443776134,30.739305,123.7083883,148,3.1,,,,,,,
1443776314,30.73713833,123.71028,138,3.4,,,,,,,
1443776494,30.73483167,123.7118067,148,3.1,,,,,,,
1443776804,30.7325,123.7132783,156,3.3,,,,,,,
1443776984,30.73013833,123.7147517,168,3.1,,,,,,,
1443777164,30.72775,123.7161933,148,3.4,,,,,,,
1443777344,30.72525,123.71714,172,2.9,,,,,,,
1443777524,30.722665,123.717635,176,2.7,,,,,,,
1443777708,30.72016667,123.7176117,186,3.3,,,,,,,
1443777888,30.71763667,123.7175283,180,2.5,,,,,,,
1443778068,30.71513833,123.71772,176,2.9,,,,,,,
1443778248,30.71258333,123.7179717,176,3.1,,,,,,,
1443778428,30.71002667,123.7182233,174,3.1,,,,,,,
1443779517,30.69488833,123.722945,162,3.8,,,,,,,
1443779697,30.69241667,123.723945,172,3.1,,,,,,,
1443779877,30.689915,123.7248067,162,2.9,,,,,,,
1443780057,30.687415,123.7257217,160,2.9,,,,,,,
1443780237,30.68486,123.7263867,168,2.9,,,,,,,
1443780420,30.68238667,123.7270267,156,3.1,,,,,,,
1443780600,30.679915,123.7278583,154,3.1,,,,,,,
1443780780,30.677415,123.7286133,164,2.9,,,,,,,
1443780960,30.67491667,123.7292783,166,3.1,,,,,,,
1443781140,30.67241667,123.7299717,168,2.9,,,,,,,
1443781322,30.66994333,123.7306133,172,2.9,,,,,,,
1443781502,30.66744333,123.7312467,174,2.3,,,,,,,
1443781682,30.66494333,123.73175,160,2.9,,,,,,,
1443781862,30.66247167,123.7322767,174,2.1,,,,,,,
1443782042,30.65999833,123.7328033,164,3.1,,,,,,,
1443782190,30.65755333,123.73339,154,3.3,,,,,,,
1443782370,30.65513667,123.7342217,164,2.9,,,,,,,
1443782550,30.65275,123.7350533,182,2.9,,,,,,,
1443782730,30.65033333,123.735885,164,3.1,,,,,,,
1443782910,30.64788667,123.7365567,178,2.5,,,,,,,
1443783004,30.645415,123.7368617,160,2.3,,,,,,,
1443783184,30.64288833,123.7368083,176,2.9,,,,,,,
1443783364,30.64113667,123.7373033,10,1.1,,,,,,,
1443783544,30.64222,123.7371967,0,0,,,,,,,
1443783724,30.64225,123.7374183,162,2.3,,,,,,,
1443783909,30.64116667,123.7381133,132,2.9,,,,,,,
1443784089,30.63972167,123.7389133,0,0.3,,,,,,,
1443784269,30.63888833,123.738945,0,0.1,,,,,,,
1443784449,30.63588833,123.7349467,248,8.5,,,,,,,
1443784629,30.63511,123.727195,260,8.3,,,,,,,
1443784813,30.63597167,123.7193283,270,7.7,,,,,,,
1443784993,30.63725,123.71144,278,7.9,,,,,,,
1443785173,30.635665,123.7044433,220,5.8,,,,,,,
1443785353,30.63352667,123.7020567,204,4.2,,,,,,,
1443785533,30.631055,123.6989133,232,2.5,,,,,,,
1443785719,30.62911,123.697135,200,3.1,,,,,,,
1443785899,30.62722167,123.6952733,218,2.5,,,,,,,
1443786079,30.62544333,123.693275,240,3.3,,,,,,,
1443786259,30.62372167,123.6911083,188,4.4,,,,,,,
1443786439,30.622055,123.6889183,212,3.1,,,,,,,
1443786623,30.62047167,123.6866067,222,2.9,,,,,,,
1443786803,30.61891667,123.6843017,228,2.9,,,,,,,
1443786983,30.617415,123.6819683,252,2.9,,,,,,,
1443787163,30.61572167,123.6798017,246,2.7,,,,,,,
1443787343,30.614,123.677695,220,2.5,,,,,,,
1443787528,30.61216667,123.6756967,244,2.5,,,,,,,
1443787708,30.61033167,123.67372,224,2.7,,,,,,,
1443787888,30.60849833,123.6717217,220,2.7,,,,,,,
1443788068,30.60672167,123.6696917,202,3.4,,,,,,,
1443788248,30.60494333,123.66764,222,2.7,,,,,,,
1443788435,30.60322167,123.66561,220,2.5,,,,,,,
1443788615,30.60147167,123.6637483,226,3.4,,,,,,,
1443788795,30.6,123.6614983,266,2.7,,,,,,,
1443788975,30.59869333,123.65911,246,2.5,,,,,,,
1443789155,30.59749833,123.6566083,216,3.3,,,,,,,
1443789338,30.59636,123.6541133,226,2.9,,,,,,,
1443789518,30.59455333,123.652335,210,3.1,,,,,,,
1443789698,30.59277667,123.6506117,204,2.5,,,,,,,
1443789878,30.59108333,123.64875,214,2.9,,,,,,,
1443790058,30.589445,123.646835,246,3.1,,,,,,,
1443790244,30.58786167,123.6448883,234,3.1,,,,,,,
1443790424,30.586055,123.64328,220,1.9,,,,,,,
1443790604,30.58441667,123.6414717,220,2.5,,,,,,,
1443790784,30.582915,123.6394183,224,3.1,,,,,,,
1443790964,30.58141667,123.63739,210,2.9,,,,,,,
1443791147,30.579915,123.63539,214,2.3,,,,,,,
1443791327,30.57827667,123.6335817,224,3.1,,,,,,,
1443791507,30.57669333,123.6317517,196,2.5,,,,,,,
1443791687,30.575055,123.6301117,224,3.1,,,,,,,
1443791867,30.57338833,123.62844,224,2.9,,,,,,,
1443792053,30.57183167,123.6266617,220,2.3,,,,,,,
1443792233,30.57036,123.624725,230,2.9,,,,,,,
1443792413,30.56897,123.622665,210,2.5,,,,,,,
1443792593,30.56766667,123.6205517,222,2.3,,,,,,,
1443792773,30.56649833,123.6182467,232,2.5,,,,,,,
1443792958,30.565165,123.616195,228,1.9,,,,,,,
1443793138,30.56380333,123.6141967,234,2.1,,,,,,,
1443793318,30.56258333,123.6120517,226,2.7,,,,,,,
1443793498,30.5615,123.6097483,256,2.3,,,,,,,
1443793678,30.56047167,123.6074133,230,2.9,,,,,,,
1443793863,30.561195,123.607085,0,0,,,,,,,
1443794043,30.561915,123.60717,0,0.1,,,,,,,
1443794223,30.561805,123.6059417,278,1.1,,,,,,,
1443794403,30.561415,123.6044683,240,3.1,,,,,,,
1443794583,30.561445,123.6029733,316,1.3,,,,,,,
1443794768,30.56269333,123.602195,36,4.2,,,,,,,
1443794948,30.56355333,123.6084967,92,7.7,,,,,,,
1443795128,30.56338833,123.61589,100,7.5,,,,,,,
1443795308,30.56263833,123.6231067,76,7.7,,,,,,,
1443795488,30.566055,123.625335,356,2.9,,,,,,,
1443795673,30.56875,123.62583,16,6.8,,,,,,,
1443795853,30.572165,123.62622,12,2.9,,,,,,,
1443796033,30.57486,123.62664,354,3.3,,,,,,,
1443796213,30.57761167,123.6268067,4,3.3,,,,,,,
1443796393,30.58036,123.62683,344,3.4,,,,,,,
1443796578,30.583165,123.6267767,6,3.3,,,,,,,
1443796758,30.58597167,123.6267467,350,3.4,,,,,,,
1443796938,30.58872167,123.62664,6,2.9,,,,,,,
1443797118,30.59141667,123.626525,358,3.3,,,,,,,
1443797298,30.59411,123.6263033,6,2.7,,,,,,,
1443797482,30.59677667,123.6261133,342,2.9,,,,,,,
1443797662,30.59941667,123.6258917,2,3.4,,,,,,,
1443797842,30.602055,123.6256633,348,3.4,,,,,,,
1443798022,30.60469333,123.6255567,354,3.1,,,,,,,
1443798202,30.60736,123.6255783,356,3.1,,,,,,,
1443798387,30.609945,123.62564,2,1.9,,,,,,,
1443798567,30.61263833,123.6257467,8,2.9,,,,,,,
1443798747,30.61522167,123.6259683,358,3.1,,,,,,,
1443798927,30.61783333,123.6261667,0,3.1,,,,,,,
1443799107,30.620445,123.6263883,24,3.4,,,,,,,
1443799292,30.62308167,123.6265867,356,3.3,,,,,,,
1443799472,30.62569333,123.6267467,354,2.9,,,,,,,
1443799652,30.62838833,123.6269133,350,3.1,,,,,,,
1443799832,30.631055,123.6270283,350,2.7,,,,,,,
1443800012,30.63375,123.6270817,24,2.9,,,,,,,
1443800197,30.63644333,123.62725,0,3.3,,,,,,,
1443800377,30.63913833,123.6273567,352,3.3,,,,,,,
1443800557,30.64188833,123.6274183,2,3.4,,,,,,,
1443800737,30.64463667,123.62744,4,3.1,,,,,,,
1443800917,30.64736167,123.62744,2,2.9,,,,,,,
1443801103,30.65011,123.6274183,356,3.1,,,,,,,
1443801283,30.65283333,123.6273567,352,3.1,,,,,,,
1443801463,30.655555,123.62728,350,3.3,,,,,,,
1443801643,30.65827667,123.627135,10,2.9,,,,,,,
1443801823,30.66102667,123.6269983,336,3.8,,,,,,,
1443802007,30.66377667,123.62683,354,3.3,,,,,,,
1443802187,30.6665,123.6266617,350,3.4,,,,,,,
1443802367,30.66925,123.62625,338,3.1,,,,,,,
1443802547,30.67191667,123.6254417,0,2.9,,,,,,,
1443802727,30.67455333,123.624495,328,3.1,,,,,,,
1443802912,30.677165,123.6234733,358,4,,,,,,,
1443803092,30.67977667,123.62258,346,2.7,,,,,,,
1443803272,30.68247167,123.6218333,342,2.5,,,,,,,
1443803452,30.68522167,123.6213067,350,3.3,,,,,,,
1443803632,30.687915,123.6208333,348,2.9,,,,,,,
1443803817,30.69061,123.620475,350,3.4,,,,,,,
